address,quantity
0x7cbbe99e7857dbee449985d058660f23cea306ee,1
0x57785ee69c0b006821950342070fff68636e3130,1
0x61ad0cbd664119913288153cb912def11eede3db,1
0xe9815bc17f4c031265382c38252b438b28ad2c4c,1
0x3aace7fb984b69b5f8268301eaf1ca8bfa06d0de,1
0x000007446d32dce855535dc5d784764bb961d298,1
0x812ac2610a2ff69c4b3b492b25756e3e0c1298c1,1
0xac17f079f2a54ea681df8a149cc5552bc372eb18,1
0x89c3a05c10f404ba36fdfad1d0a72b1ccdd40dc4,1
0x8ab10078d0974b35838eec124563ee1e00c7e227,1
0xa553fb8f625575ccead78b08991e9d2e20a40843,1
0xd11cd62f1946a14d622d955a598f3028b85a7770,1
 0xddc481918147945bcac26d67971c1d29f60936c0,1
0x45d7d6941e8e4b6ac029eee8a74934a7147ef8bb,1
0x586e750329bfacb1e771d9be910309c4ea72291c,1
0x191a646a4cc3c3addbf2164fda517351a9f90b47,1
0x623e10fd34769a22f55183a01f7683b80dcabab2,1
0x688e657f845ae3bc245a08a8270d8cdbc961c2b3,1
0x6c72db7233d32a0c46db0615d9d2a5c7909d7a3f,1
0xbd54de3ee9b843beeac5a68c4484e4f1d9882c6e,1
0x7441f6c6bc5f3d15aeac622e7cb5a2a6015db8b5,1
0xb8450268e5dc5fa5f32f69bcd4a821bc78c6e441,1
0xdbe0d511a71c100109a6b7a9f35fd30762530da0,1
0xc9aa162b88d09a491b23c38b23faaaf3dac96585,1
0x6363c4959cd23c81713ca8115e217f94681f9fb9,1
0xd450749eb0e0d8f8b76957d5ef32f4964864cdd3,1
0x8a502933d2bae32387d78b709b7f0096e95f9902,1
0xd49104662583e1928daa8758b0cb3d4153c95096,1
0x0db2678c48798ec98143a91a353655c29a5e0053,1
0x85c398a3db674e1cc71b8cf506dde3fce29cdfd9,1
0xd5e970565686bc05f00a108a03359f21b44fe684,1
0x9b469d71b7808a1f0232db2820c3009d099b3d95,1
0x55a75b6dab623ab4699fa18b7d11d3d4671de63c,1
0x55971aa2395b24e4c69123e56084b36a47fb06b7,1
0xf271fe71b4e09f2c14b7c0022092bf0acc8479ff,1
0x331fe9f06431aaacc26b7253f1f046310ab7063c,1
0xe9b03b9efe6bff4b05ad8c22a1ead469be12027b,1
0x13c431ee2c95d5dcf5a0e7f73a795f4d2aa0ff48,1
0x29cdf826364c2943fc9352eac31c1c5067661239,1
0x8fd8ae51f56c9251d6f4d9a437672df7ee073962,1
0x08cf6476ea0f7f1fecc3b10468039fa3cb7369b2,1
0xa23b29a98f63f8c874634c0f94e9c0d2022edaa0,1
0x2aec8ebf681fa91bd132e43a88be49600ccdd7c6,1
